file_key,fold,y,pred_mean,pred_std,residual,lower_95,upper_95
0-0-2-10-0,9,40.74,36.19800546516869,8.37693133799486,4.541994534831311,19.77952174173384,52.61648918860354
0-0-2-13-1,4,41.08,42.92631891301253,4.607520663282373,-1.8463189130125315,33.89574435495498,51.95689347107008
0-0-2-13-2,9,43.73,41.059275583350875,3.68529783565668,2.670724416649122,33.83622455316037,48.28232661354138
0-0-2-13-3,8,42.65,39.70651124918554,3.6034806205999192,2.94348875081446,32.643819013821656,46.76920348454942
0-0-2-13-4,7,39.08,31.363189921553946,3.497822266992306,7.716810078446052,24.50758425392678,38.21879558918111
0-0-2-13-5,8,33.16,29.746383533415546,3.4263701642522673,3.4136164665844504,23.03082141377851,36.46194565305258
0-0-2-13-6,7,25.09,21.632596108904917,3.4473790819414356,3.4574038910950833,14.875857267242946,28.389334950566887
0-0-2-13-7,6,16.42,19.20388192201541,3.5814775630527924,-2.783881922015407,12.184314886993654,26.223448957037164
0-0-2-13-8,10,9.54,7.942153872532998,3.5336583671959696,1.597846127467001,1.016310739160284,14.867997005905712
0-0-2-13-9,4,5.23,10.130901070639112,4.623986519301683,-4.900901070639112,1.0680540278090902,19.193748113469134
0-0-2-16-11,4,11.68,16.83351904548005,2.4638220361892076,-5.153519045480049,12.00451659023306,21.66252150072704
0-0-2-16-12,3,14.77,10.305625271123134,1.8162486180227186,4.464374728876866,6.745843392827959,13.865407149418308
0-0-2-16-14,8,4.6,11.928673694993158,3.9356930916365203,-7.328673694993158,4.214856981182479,19.642490408803837
0-0-2-3-0,2,18.83,26.76030388342238,6.760777580019022,-7.930303883422383,13.509423319099234,40.01118444774553
0-0-2-3-1,7,24.7,36.7833070277656,6.46509648786542,-12.083307027765603,24.111950754972984,49.454663300558224
0-0-2-6-2,10,43.28,40.375870701556266,6.908489651418883,2.904129298443735,26.835479797207583,53.91626160590495
0-0-2-6-3,8,42.98,40.04008711301855,5.11537634304887,2.939912886981446,30.014133713274557,50.06604051276254
0-0-2-6-4,7,42.61,40.40284438445498,4.191487306457336,2.2071556155450196,32.1876802221418,48.61800854676816
0-0-2-6-5,10,42.03,40.06924037860101,4.727257801503704,1.9607596213989922,30.803985342017754,49.334495415184264
0-0-2-6-6,5,41.1,40.64942828245519,2.5557682999969513,0.4505717175448112,35.640214461632006,45.658642103278375
0-0-2-6-7,9,39.86,38.994761621337105,3.0562005812124187,0.8652383786628945,33.004718552630386,44.98480469004382
0-0-2-6-8,4,38.45,38.28575952733107,3.153426261221058,0.16424047266893638,32.105157627435,44.466361427227135
0-0-2-6-9,5,37.02,39.08966889940206,3.9381859380440947,-2.0696688994020533,31.370966296413542,46.80837150239057
0-0-2-9-12,7,43.0,37.99213794715214,4.228586480920417,5.007862052847862,29.70426073903515,46.280015155269126
0-0-2-9-13,6,42.23,40.589428660956,3.5987826423470786,1.6405713390439942,33.53594429376784,47.642913028144164
0-0-2-9-14,3,42.05,42.11922202651535,2.6461892724331437,-0.06922202651535514,36.93278635627014,47.30565769676056
0-0-2-9-15,9,42.34,42.735533609004264,2.8144637284791387,-0.3955336090042607,37.21928606539083,48.251781152617696
0-0-2-9-16,5,42.9,43.334036174231414,2.3401417621267124,-0.43403617423141583,38.74744260174496,47.92062974671787
0-0-2-9-17,2,43.48,42.538611864561105,2.235723111756628,0.941388135438892,38.1566750861143,46.92054864300791
0-0-2-9-18,1,43.93,42.000888363788135,3.6748890787730883,1.9291116362118643,34.798238122213306,49.203538605362965
0-0-3-1-0,5,46.53,45.91962524326787,8.484426725990968,0.6103747567321278,29.290454430856492,62.548796055679254
0-0-3-1-1,6,47.25,47.630099186415706,4.7365397545466115,-0.3800991864157055,38.34665185616216,56.91354651666925
0-0-3-1-2,3,47.56,47.55270062418641,3.6507522893871402,0.007299375813595077,40.39735762051046,54.70804362786235
0-0-3-1-3,9,47.62,47.720715792294286,3.9431481288658663,-0.10071579229428806,39.99228747401068,55.44914411057789
0-0-3-1-4,4,47.52,47.65211097003884,2.9297344142029305,-0.13211097003883765,41.909937033933545,53.39428490614414
0-0-3-1-5,5,47.35,47.39326825200399,3.8335128198170287,-0.043268252003990426,39.87972119089003,54.90681531311795
0-0-3-1-6,2,47.15,47.197416254373124,2.7140322037425393,-0.047416254373125355,41.87801088215587,52.51682162659038
0-0-3-1-7,9,46.93,46.87818360049522,3.9082511101089397,0.05181639950478001,39.218152182143015,54.538215018847424
0-0-3-1-8,2,46.71,46.61694065212138,3.756475770692759,0.09305934787862213,39.25438343276623,53.979497871476525
0-0-3-11-10,1,44.51,44.47404935919346,2.6125689228297015,0.03595064080653998,39.35350836331864,49.59459035506828
0-0-3-11-11,9,43.68,44.93611121113199,2.4694676256418067,-1.2561112111319872,40.09604360388641,49.776178818377566
0-0-3-11-12,4,43.11,43.16809606204418,2.6857097412828557,-0.05809606204417861,37.9042016962014,48.43199042788696
0-0-3-11-13,3,42.95,43.891152797304066,3.201681028988407,-0.9411527973040634,37.61597329050165,50.16633230410648
0-0-3-11-14,7,43.3,43.94218626529232,3.3885055846557792,-0.6421862652923238,37.30083735795415,50.58353517263049
