model,tag,x,y,pred_mean,pred_std,lower_95,upper_95
dist_auto_full_xmat_matern12,10,1.4,0.474093,0.47374148574221536,0.0014817484136602538,0.4708373122172919,0.4766456592671388
dist_auto_full_xmat_matern12,10,1.4,0.472364,0.4723360889955682,0.0014572081548995214,0.4694800134939871,0.47519216449714935
dist_auto_full_xmat_matern12,10,1.4,0.470795,0.47103595157960226,0.0014515609774297684,0.46819094434247616,0.47388095881672837
dist_auto_full_xmat_matern12,10,1.4,0.469824,0.4701924323569875,0.001455384610916098,0.4673399309359381,0.47304493377803686
dist_auto_full_xmat_matern12,10,1.4,0.469686,0.4699990567273311,0.0014680617956828166,0.4671217084807136,0.4728764049739486
dist_auto_full_xmat_matern12,10,1.4,0.470309,0.47041548390621346,0.0015264938748253346,0.4674236108889348,0.4734073569234921
dist_auto_full_xmat_matern12,10,1.6,0.478183,0.4773154940539826,0.0016862681062381083,0.47401046929747737,0.48062051881048784
dist_auto_full_xmat_matern12,10,1.6,0.47728,0.4763182948392647,0.0016747868282714737,0.4730357729740705,0.47960081670445887
dist_auto_full_xmat_matern12,10,1.6,0.475614,0.47481299160806345,0.0015743789358915628,0.4717272655956975,0.4778987176204294
dist_auto_full_xmat_matern12,10,1.6,0.473523,0.4730080921137642,0.001512103851422543,0.4700444230240917,0.4759717612034367
dist_auto_full_xmat_matern12,10,1.6,0.471592,0.4715169686010054,0.0014775395432632997,0.4686210443104756,0.4744128928915352
dist_auto_full_xmat_matern12,10,1.6,0.470259,0.4704657035681628,0.001456890299883207,0.467610251050966,0.47332115608535963
dist_auto_full_xmat_matern12,10,1.6,0.469764,0.47009081273250447,0.0014539396747710238,0.46724114333425937,0.4729404821307496
dist_auto_full_xmat_matern12,10,1.6,0.470136,0.47045319829622173,0.0014581519048903315,0.46759527307864823,0.47331112351379523
dist_auto_full_xmat_matern12,10,1.6,0.470923,0.471256496984601,0.0014790580723846043,0.4683575964316839,0.47415539753751806
dist_auto_full_xmat_matern12,10,1.8,0.479405,0.47824817025861466,0.001615496522953521,0.47508185525647606,0.48141448526075326
dist_auto_full_xmat_matern12,10,1.8,0.478461,0.4775016181224218,0.0015882409951424221,0.4743887229731726,0.48061451327167104
dist_auto_full_xmat_matern12,10,1.8,0.476708,0.47611164062432154,0.0015906588500332612,0.4729940065665664,0.47922927468207666
dist_auto_full_xmat_matern12,10,1.8,0.474632,0.4740808611060731,0.0016652020718630894,0.47081712501823997,0.47734459719390626
dist_auto_full_xmat_matern12,10,1.8,0.472653,0.47220039492564586,0.001577627452413969,0.4691083019378928,0.4752924879133989
dist_auto_full_xmat_matern12,10,1.8,0.471121,0.4707900146720982,0.0015110016684401104,0.46782850582137564,0.47375152352282074
dist_auto_full_xmat_matern12,10,1.8,0.470338,0.47028461548863204,0.0014960311395166533,0.467352448335429,0.4732167826418351
dist_auto_full_xmat_matern12,10,1.8,0.470403,0.47050822956456245,0.0014914965679353376,0.4675849500083441,0.4734315091207808
dist_auto_full_xmat_matern12,10,1.8,0.470925,0.47124775891769316,0.0014878407175865093,0.46833164469649136,0.47416387313889496
dist_auto_full_xmat_matern12,10,1.8,0.471405,0.47181050511429967,0.001536139390639223,0.4687997272334135,0.47482128299518583
dist_auto_full_xmat_matern12,15,0.0,0.471396,0.47091879794460906,0.0013524946808139789,0.46826795708093166,0.47356963880828645
dist_auto_full_xmat_matern12,15,0.2,0.470862,0.47105377412568294,0.0014168913296698663,0.46827671814952293,0.47383083010184296
dist_auto_full_xmat_matern12,15,0.2,0.470678,0.4708263174384542,0.0013325168452106208,0.46821463241304845,0.47343800246386
dist_auto_full_xmat_matern12,15,0.4,0.470737,0.470801712690947,0.0014300264394608705,0.46799891237266367,0.47360451300923034
dist_auto_full_xmat_matern12,15,0.4,0.470422,0.4709241794669327,0.0013645041498940183,0.468249800476385,0.47359855845748045
dist_auto_full_xmat_matern12,15,0.4,0.470486,0.4706414827569989,0.0013716246018422595,0.467953147937079,0.47332981757691883
dist_auto_full_xmat_matern12,15,0.6,0.471088,0.47104338666342815,0.0015163908892507222,0.46807131513401207,0.47401545819284424
dist_auto_full_xmat_matern12,15,0.6,0.470621,0.47064280375811,0.0014479249643121592,0.4678049229757417,0.4734806845404783
dist_auto_full_xmat_matern12,15,0.6,0.470503,0.47061610787701075,0.0014134948841577585,0.46784570881172993,0.47338650694229156
dist_auto_full_xmat_matern12,15,0.6,0.470725,0.4706221017772137,0.0014108077608458443,0.46785696937684623,0.47338723417758116
dist_auto_full_xmat_matern12,15,0.8,0.471862,0.47195314566559915,0.0013384345506232962,0.46932986215071343,0.47457642918048487
dist_auto_full_xmat_matern12,15,0.8,0.471227,0.4713201632040263,0.0013573032332138497,0.4686598977508274,0.47398042865722523
dist_auto_full_xmat_matern12,15,0.8,0.470834,0.4708173834958934,0.0014320396511388412,0.46801063735522797,0.47362412963655887
dist_auto_full_xmat_matern12,15,0.8,0.470709,0.470464847908943,0.0014383965596213117,0.4676456424565989,0.4732840533612871
dist_auto_full_xmat_matern12,15,0.8,0.470863,0.4705900793688012,0.0014202470633808847,0.4678064462754259,0.4733737124621765
dist_auto_full_xmat_matern12,15,1.0,0.472981,0.4731703723533363,0.001292177170826779,0.47063775163687094,0.4757029930698017
dist_auto_full_xmat_matern12,15,1.0,0.472226,0.47243458089172474,0.0012745515446478438,0.46993650576777507,0.4749326560156744
dist_auto_full_xmat_matern12,15,1.0,0.471525,0.47157402488364736,0.0013017756222894578,0.4690225915480078,0.4741254582192869
dist_auto_full_xmat_matern12,15,1.0,0.47092,0.47068706833299573,0.0013551625103668025,0.4680309986194779,0.47334313804651357
dist_auto_full_xmat_matern12,15,1.0,0.470491,0.4701721231350405,0.0018142961396208778,0.4666161680440935,0.47372807822598745
dist_auto_full_xmat_matern12,15,1.0,0.470493,0.47004165461849784,0.0014387351039665736,0.46722178563142985,0.4728615236055658
dist_auto_full_xmat_matern12,15,1.2,0.474394,0.47444640618752093,0.0013265035746367064,0.4718465069558693,0.47704630541917253
dist_auto_full_xmat_matern12,15,1.2,0.473605,0.4737388078352379,0.001279358698040861,0.4712313108637698,0.47624630480670604
dist_auto_full_xmat_matern12,15,1.2,0.472569,0.47259301344096166,0.0012757339521136913,0.47009262084096387,0.47509340604095945
dist_auto_full_xmat_matern12,15,1.2,0.471402,0.47132765841030033,0.0012766510605685094,0.4688254683107612,0.47382984850983945
