file_key,fold,y,pred_mean,pred_std,residual,lower_95,upper_95
0-0-2-10-0,9,40.74,36.29392261431232,7.871389816591186,4.44607738568768,20.866282065518256,51.72156316310639
0-0-2-13-1,4,41.08,43.03079180275778,4.888081676977869,-1.9507918027577844,33.45032776239101,52.61125584312455
0-0-2-13-2,9,43.73,40.80639114530537,4.01787438300593,2.9236088546946277,32.931502060207656,48.68128023040308
0-0-2-13-3,8,42.65,40.76230735602843,3.7119534432061525,1.8876926439715689,33.487012295054924,48.037602417001935
0-0-2-13-4,7,39.08,31.800059412463003,3.686967050319426,7.279940587536995,24.57373678165105,39.02638204327496
0-0-2-13-5,8,33.16,31.185251306024295,3.4321619954193006,1.9747486939757017,24.45833740589534,37.91216520615325
0-0-2-13-6,7,25.09,21.673663608788026,3.531565018204849,3.416336391211974,14.75192336404498,28.59540385353107
0-0-2-13-7,6,16.42,19.099705915944195,3.690287192173615,-2.6797059159441936,11.866875926674469,26.332535905213923
0-0-2-13-8,10,9.54,8.204700310431875,3.6824584187041585,1.3352996895681244,0.9872144352054057,15.422186185658344
0-0-2-13-9,4,5.23,11.355666274496514,4.741557507012658,-6.125666274496513,2.0623843301261804,20.64894821886685
0-0-2-16-11,4,11.68,16.92718810417765,2.5915244460228886,-5.247188104177649,11.847893524917673,22.006482683437625
0-0-2-16-12,3,14.77,9.988910080955918,2.0625379017764796,4.781089919044081,5.946410076725207,14.031410085186629
0-0-2-16-14,8,4.6,12.23979882217455,4.0933898538611375,-7.63979882217455,4.2169021339250445,20.262695510424052
0-0-2-3-0,2,18.83,28.210360106340005,6.637867122274859,-9.380360106340007,15.20037961251875,41.22034060016126
0-0-2-3-1,7,24.7,36.54104534475951,6.57921254150342,-11.841045344759511,23.646025716778574,49.436064972740446
0-0-2-6-2,10,43.28,39.05648619490642,6.722254359111158,4.223513805093582,25.881109756131167,52.23186263368167
0-0-2-6-3,8,42.98,40.32854175145269,5.87882401538526,2.651458248547307,28.806258409848436,51.85082509305694
0-0-2-6-4,7,42.61,40.145912149490265,4.419676182560076,2.464087850509735,31.483506008343042,48.80831829063749
0-0-2-6-5,10,42.03,40.093782404468485,4.789959749267776,1.9362175955315166,30.705633808507137,49.48193100042983
0-0-2-6-6,5,41.1,40.685481792055235,2.95377358699203,0.41451820794476646,34.89619194306517,46.4747716410453
0-0-2-6-7,9,39.86,39.00117786451671,3.3724661047863345,0.8588221354832868,32.391265760053415,45.61108996898001
0-0-2-6-8,4,38.45,38.19648872308325,3.492757784333635,0.253511276916754,31.350809259067407,45.042168187099094
0-0-2-6-9,5,37.02,39.53284035661185,4.178951998369807,-2.5128403566118465,31.34224494668534,47.72343576653836
0-0-2-9-12,7,43.0,38.53022289067984,4.388816210877717,4.469777109320162,29.928301182593962,47.13214459876571
0-0-2-9-13,6,42.23,40.821860039688815,3.653263063917561,1.408139960311182,33.66159600835994,47.98212407101769
0-0-2-9-14,3,42.05,42.15700808900229,2.9777714756445195,-0.1070080890022922,36.32068324254834,47.99333293545624
0-0-2-9-15,9,42.34,42.8519033176986,2.985463327670999,-0.5119033176985965,37.00050271829834,48.70330391709886
0-0-2-9-16,5,42.9,43.361476578001465,2.5197168023905685,-0.46147657800146646,38.42292239407552,48.30003076192741
0-0-2-9-17,2,43.48,42.503895844675235,2.284764339478458,0.9761041553247622,38.02584002613601,46.98195166321446
0-0-2-9-18,1,43.93,41.97639022317233,3.730692336503991,1.953609776827669,34.66436760622493,49.28841284011973
0-0-3-1-0,5,46.53,46.64640951030774,8.001310548554336,-0.11640951030774005,30.96412900602082,62.32869001459466
0-0-3-1-1,6,47.25,47.43210122818533,4.9174497911318795,-0.18210122818533137,37.79407674178284,57.070125714587824
0-0-3-1-2,3,47.56,47.711186336724765,4.058433879865974,-0.15118633672476278,39.7568020985503,55.66557057489923
0-0-3-1-3,9,47.62,47.667602964495494,4.156149372798769,-0.04760296449549628,39.52169987944117,55.813506049549815
0-0-3-1-4,4,47.52,47.61040287633093,3.316811040584561,-0.09040287633092703,41.10957269326037,54.11123305940149
0-0-3-1-5,5,47.35,47.33160376305342,3.9701602537696767,0.01839623694657888,39.550232652812454,55.11297487329439
0-0-3-1-6,2,47.15,47.141371709498905,2.818394690576687,0.008628290501093261,41.61741962174969,52.66532379724812
0-0-3-1-7,9,46.93,46.85557917223912,4.018631441694425,0.07442082776088199,38.97920627937777,54.731952065100465
0-0-3-1-8,2,46.71,46.40493694320739,3.8790999959979713,0.30506305679261203,38.8020406586219,54.00783322779288
0-0-3-11-10,1,44.51,44.42940651490726,2.6227889234286756,0.08059348509274145,39.28883468593647,49.56997834387804
0-0-3-11-11,9,43.68,44.812919039858606,2.637500635891744,-1.1329190398586064,39.643512784309294,49.98232529540792
0-0-3-11-12,4,43.11,43.21305403623374,2.9093955131008506,-0.10305403623374332,37.51074361377364,48.915364458693844
0-0-3-11-13,3,42.95,43.7301522808412,3.510746260921893,-0.7801522808412003,36.849216050575635,50.61108851110677
0-0-3-11-14,7,43.3,43.9152310849433,3.4521016454534257,-0.6152310849433036,37.14923618888313,50.68122598100347
0-0-3-11-15,10,44.14,44.49478977311388,2.723718912055252,-0.35478977311387894,39.156398801474964,49.833180744752795
0-0-3-11-16,8,45.38,44.277311475028036,3.162259502512867,1.102688524971967,38.079396740333266,50.475226209722805
0-0-3-11-8,3,46.3,46.117278753694514,2.8039497187336897,0.18272124630548348,40.621638290515264,51.61291921687376
0-0-3-11-9,8,45.43,44.81425800467966,2.8098466722132596,0.6157419953203416,39.30705972506195,50.32145628429737
0-0-3-14-17,3,39.98,43.83018660678885,2.556922156577667,-3.850186606788853,38.818711268624135,48.841661944953565
0-0-3-14-18,9,43.62,40.266573284280135,2.680682599602447,3.3534267157198627,35.01253193507613,45.520614633484136
0-0-3-15-3,6,45.86,46.676698856138366,4.131030215023935,-0.8166988561383661,38.5800284156447,54.77336929663203
0-0-3-15-4,8,45.28,44.53723963786615,2.4699368376118707,0.7427603621338505,39.69625239205813,49.378226883674174
0-0-3-15-5,7,44.18,45.10297631826722,3.270227822528871,-0.9229763182672173,38.693447564869786,51.51250507166465
0-0-3-15-6,5,42.31,41.37162403530172,3.146962608894347,0.938375964698281,35.20369066117459,47.53955740942885
0-0-3-18-10,6,17.54,15.005908735943002,2.9880416168902566,2.534091264056997,9.149454782531269,20.862362689354736
0-0-3-18-11,4,11.15,16.14992175812303,1.7520383213962445,-4.999921758123028,12.715989748652376,19.58385376759368
0-0-3-18-12,7,6.73,14.70074338768569,3.0064114159605055,-7.97074338768569,8.808285289693032,20.59320148567835
0-0-3-18-13,6,3.9,14.105623128455075,2.9788945543233205,-10.205623128455075,8.267097088238872,19.94414916867128
