candidate,evaluation_split,R2,RMSE,MAE,corr2,n,coverage_50,width_50,coverage_80,width_80,coverage_90,width_90,coverage_95,width_95,NLPD
axis_environment_interaction_matern32,supplied_fixed10_series_internal_interpolation,0.9738069525937737,1.638955149726351,0.6394337153992512,0.9750423657641941,170,0.8764705882352941,2.8099971874826104,0.9588235294117647,5.33908231184739,0.9705882352941176,6.852637959599133,0.9764705882352941,8.165421761448075,2.3895961634461425
axis_plus_environment_matern32,supplied_fixed10_series_internal_interpolation,0.9550262760392318,2.1476004173676837,1.057447476992188,0.9555257112198386,170,0.8470588235294118,3.61500009211809,0.9294117647058824,6.868612942081038,0.9588235294117647,8.815769270358418,0.9647058823529412,10.504636997968708,2.2290220184576355
compact_axis_global_matern32,supplied_fixed10_series_internal_interpolation,0.9330920504459788,2.619466900636542,1.1947837132865582,0.937283295961012,170,0.8764705882352941,4.710166804243808,0.9117647058823529,8.949463857975655,0.9411764705882353,11.486512507053744,0.9588235294117647,13.68702384996986,2.468693717649104
compact_axis_global_rational_quadratic,supplied_fixed10_series_internal_interpolation,0.9330156500234739,2.6209620240228184,1.187296461315381,0.9336099521032445,170,0.8588235294117647,4.742491043319287,0.9176470588235294,9.010880920548031,0.9294117647058824,11.565340453462554,0.9411764705882353,13.780953141552398,2.481260049170566
moe_matern32_rf_gate40,supplied_fixed10_series_internal_interpolation,0.9105819116202045,3.028215271206094,1.1568918068653753,0.9107068326005466,170,,,,,,,,,
moe_matern32_matern12_gate40,supplied_fixed10_series_internal_interpolation,0.8997874441311821,3.205790400284934,1.4386240719257557,0.9012765824381908,170,0.8529411764705882,4.771857831892454,0.9058823529411765,9.066678734910692,0.9235294117647059,11.63695617287482,0.9411764705882353,13.866288534608076,2.2703291216640245
