candidate,angle_bin,R2,RMSE,MAE,corr2,n
moe_matern32_rf_gate40,"[30,50)",-0.7038297036611791,11.579474847750253,6.5520002204211645,0.12217959188496773,52
moe_matern32_rf_gate40,"[50,70]",0.1783539730552326,13.649826651129375,7.3773634146342015,0.2552672976563799,41
moe_matern32_rf_gate40,"[-30,-10)",0.5706435558923256,4.905837343383261,2.063515377472593,0.8494300453228374,24
moe_matern32_rf_gate40,"[-10,10)",-0.3849519672892723,5.002340347062927,3.604839577920508,0.6404977476535811,17
moe_matern32_matern12_gate45,"[10,30)",-2.6000371337125023,5.089653909953825,3.0312957539240912,0.36302469803014153,36
moe_matern32_matern12_gate45,"[30,50)",-1.2379320996433605,13.270864775082462,7.6575503531181015,0.02170615248283506,52
moe_matern32_matern12_gate45,"[50,70]",0.20649352176150093,13.414052278164059,9.240189162960526,0.3350975939672721,41
moe_matern32_matern12_gate45,"[-30,-10)",0.47162769390672477,5.44219595633917,2.4105627782525643,0.7388832056870039,24
moe_matern32_matern12_gate45,"[-10,10)",-7.894980850793845,12.677347346249071,8.637059009564586,0.8140897661691789,17
moe_matern32_rf_gate45,"[10,30)",-2.5742571816435857,5.071397601039155,3.021159321653857,0.36473619976482347,36
moe_matern32_rf_gate45,"[30,50)",-2.130132195395045,15.694847885884412,9.475742116931269,0.01587797117434126,52
moe_matern32_rf_gate45,"[50,70]",0.11372870884920794,14.17646979716649,8.865240650406552,0.16537169087989786,41
moe_matern32_rf_gate45,"[-30,-10)",0.4701821972623136,5.449635126529356,2.4088435453114303,0.7393148935742095,24
moe_matern32_rf_gate45,"[-10,10)",-7.825192819849759,12.627517599133764,8.602220465272055,0.8145386567135386,17
moe_matern32_matern12_gate50,"[10,30)",-1.874322955020519,4.5478124188248925,2.5848006691222496,0.47115221415954295,36
moe_matern32_matern12_gate50,"[30,50)",-1.1804492249526177,13.099320257101638,7.099102000817239,0.0005988637865329326,52
moe_matern32_matern12_gate50,"[50,70]",0.16146592915014568,13.789391845206962,11.07508002688603,0.22163764830753796,41
moe_matern32_matern12_gate50,"[-30,-10)",0.4068757992292137,5.766031017599938,2.5876881072105324,0.6846173907697759,24
moe_matern32_matern12_gate50,"[-10,10)",-7.6347197216571026,12.490505172527786,8.49224235856611,0.8179013193524292,17
moe_matern32_rf_gate50,"[10,30)",-1.8529921285316808,4.530905959584275,2.5748186010100786,0.47373184092820564,36
moe_matern32_rf_gate50,"[30,50)",-1.1718533872428418,13.073474476674663,7.077813598929861,0.0005062932664791325,52
moe_matern32_rf_gate50,"[50,70]",0.3989019491606929,11.675014162461899,7.894070731707351,0.4147412575890731,41
moe_matern32_rf_gate50,"[-30,-10)",0.4103403730181052,5.749166002029036,2.584392416323148,0.6875393609385165,24
moe_matern32_rf_gate50,"[-10,10)",-7.630249579416052,12.487271624437668,8.490336515849874,0.8182886306806829,17
