axis_angle_deg,surface_feature_value,pred_mean,pred_std,interval_width_95,lower_95,upper_95,surface_feature,surface_feature_label,grid_kind,reference_file_key,reference_tilt_deg_proxy,reference_deviation_deg
-12.87911591604061,0.16873524334702883,40.301147730848456,10.801927099565875,42.34277615755264,19.129759652072135,61.47253580962477,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-11.201417666843923,0.16873524334702883,40.37875815671038,10.740594301397385,42.102356006590036,19.327580153415365,61.4299361600054,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-9.523719417647236,0.16873524334702883,40.46253362083566,10.678815897486164,41.86018911321331,19.532439064229003,61.39262817744231,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-7.846021168450548,0.16873524334702883,40.54752468062347,10.616243895851158,41.61491137392292,19.740068993662007,61.35498036758493,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-6.1683229192538604,0.16873524334702883,40.628320726493335,10.55263467047393,41.36556779227521,19.94553683035573,61.311104622630936,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-4.490624670057176,0.16873524334702883,40.69929612528936,10.487857313147542,41.111645217528405,20.143473516525155,61.25511873405356,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-2.8129264208604887,0.16873524334702883,40.754827325386216,10.421896039380393,40.8530817756124,20.328286437580015,61.181368213192414,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-1.135228171663801,0.16873524334702883,40.78947020369121,10.354845857315937,40.59024989160603,20.494345257888195,61.08459514949422,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
0.542470077532883,0.16873524334702883,40.79809347601522,10.286901437031105,40.32391265818858,20.636137146920927,60.960049805109506,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
2.2201683267295707,0.16873524334702883,40.775967813379665,10.218339357151546,40.0551542436504,20.748390691554466,60.80354493520487,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
3.8978665759262583,0.16873524334702883,40.718811878984056,10.149493666579508,39.78528409562643,20.82616983117084,60.61145392679727,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
5.575564825122946,0.16873524334702883,40.62279680521993,10.08072425834067,39.51571296885392,20.864940320792968,60.38065328964689,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
