file_key,fold,y,pred_mean,pred_std,residual,lower_95,upper_95
0-0-5-11-17,5,47.28,47.280803990981276,1.4479502494827123,-0.0008039909812751489,44.44287365058938,50.118734331373176
0-0-5-11-18,1,47.34,47.237634535140145,2.0196784093096993,0.10236546485985798,43.27913759253999,51.1961314777403
0-0-5-12-0,10,47.76,48.40446442345508,7.1550789914386606,-0.6444644234550836,34.38076729369613,62.42816155321403
0-0-5-12-1,6,47.75,47.316866809128356,3.692454934649347,0.4331331908716436,40.07978812267844,54.553945495578276
0-0-5-15-10,4,47.04,46.83713412409151,4.08280208078598,0.20286587590848626,38.834989089745804,54.83927915843722
0-0-5-15-2,10,46.73,47.10672020418893,3.01552363803708,-0.3767202041889348,41.19640247910706,53.017037929270806
0-0-5-15-3,2,46.64,46.71325912473742,2.01059244156863,-0.0732591247374188,42.77257035167445,50.653947897800386
0-0-5-15-4,7,46.57,46.61249632497325,1.9789747800818887,-0.042496324973249955,42.733777029699674,50.49121562024683
0-0-5-15-5,5,46.57,46.592969303663644,2.629717918066246,-0.02296930366364336,41.43881689475415,51.74712171257314
0-0-5-15-6,6,46.61,47.25319132281743,4.337642068385896,-0.6431913228174295,38.75156909095524,55.754813554679615
0-0-5-15-9,8,46.91,46.70161003482916,3.6359062790930308,0.20838996517083785,39.57536467664378,53.82785539301454
0-0-5-18-11,10,47.87,47.886146399585634,2.2254564704981155,-0.016146399585636573,43.5243318682477,52.24796093092357
0-0-5-18-12,2,47.83,47.8394014341955,1.1035091328735405,-0.0094014341955031,45.67656327715234,50.00223959123866
0-0-5-18-13,9,47.79,47.820894822014836,1.1303208389738875,-0.03089482201483662,45.60550668665092,50.03628295737875
0-0-5-18-14,10,47.78,47.817285146766714,0.9658106618368911,-0.03728514676671324,45.92433103368162,49.71023925985181
0-0-5-18-15,8,47.81,47.80911389323291,0.9099908308462014,0.0008861067670906664,46.02556463851268,49.59266314795315
0-0-5-18-16,9,47.89,47.955909356606135,1.075637205996725,-0.0659093566061344,45.847699172421265,50.064119540791005
0-0-5-18-17,4,48.02,48.12267685268076,0.5725202863717689,-0.10267685268075866,47.00055771097354,49.244795994387985
0-0-5-18-18,8,48.18,48.002577324267946,0.6366469997410187,0.1774226757320534,46.754772133910066,49.25038251462583
0-0-5-4-13,6,47.64,47.70217653987978,3.861113365317457,-0.062176539879779114,40.134533403631316,55.26981967612824
0-0-5-4-14,2,47.56,47.55812431617267,2.8982058382100973,0.0018756838273290555,41.87774525349717,53.23850337884818
0-0-5-4-15,1,47.51,47.49151706828865,3.6101731375802864,0.01848293171134685,40.41570774067733,54.567326395899975
0-0-5-4-16,3,47.47,47.47912996039304,3.8404793836499818,-0.009129960393039482,39.95192868507049,55.006331235715585
0-0-5-4-17,5,47.44,47.42293172519555,3.5128964748871794,0.017068274804451278,40.53778115299896,54.30808229739213
0-0-5-4-18,3,47.41,47.12941101645028,4.3260810146680955,0.28058898354971973,38.650448033498314,55.60837399940224
0-0-5-5-0,6,52.24,50.61694836351863,6.861890398443514,1.623051636481371,37.16789031670814,64.06600641032912
0-0-5-5-1,3,52.21,51.85372007098208,4.627932382389255,0.3562799290179228,42.78313927861249,60.92430086335167
0-0-5-5-2,4,51.96,51.32322456041402,4.23956040162443,0.6367754395859819,43.01383886294797,59.63261025788007
0-0-5-8-10,7,48.17,48.315883568473055,3.2792064545943327,-0.14588356847305306,41.88875701959688,54.74301011734923
0-0-5-8-3,7,50.72,50.655137861705214,4.89643693027941,0.06486213829478515,41.05829782578571,60.25197789762472
0-0-5-8-4,9,50.37,50.16278195024444,4.197746157201002,0.20721804975556068,41.93535066588906,58.39021323459981
0-0-5-8-5,9,49.98,49.848755085119905,3.580843332518766,0.13124491488009227,42.83043111910274,56.86707905113707
0-0-5-8-6,8,49.56,49.64747833329753,3.5391776909333132,-0.08747833329752552,42.710817524180605,56.58413914241445
0-0-5-8-8,4,48.78,49.04080673509797,4.929382108873962,-0.26080673509797236,39.37939533566891,58.70221813452704
0-0-5-8-9,9,48.45,48.33780914178714,3.326115118059361,0.11219085821286257,41.8187433019566,54.85687498161768
