R2,RMSE,MAE,corr2,n,coverage_50,width_50,coverage_80,width_80,coverage_90,width_90,coverage_95,width_95,NLPD,model,cyclic_angles,use_xproc,xproc_components,kernel_family,ard,matern_nu,optimizer_restarts,length_scale_count_per_fold,length_scales_at_upper_bound_total,length_scales_total,mean_log_marginal_likelihood,evaluation_split,candidate_series_count
0.20495436619115492,9.029632665886874,4.472770423775573,0.22089854638386597,170,0.788235294117647,11.023394721636018,0.8647058823529412,20.944793837151472,0.8941176470588236,26.882351857725894,0.9,32.03229794892298,4.551188884532525,prefix_group10_base_cyclic_xproc_pca8_rational_quadratic,True,True,8,rational_quadratic,False,,0,1,0,10,-87.61431597629901,file_key_prefix_group10,30
0.1444375253664929,9.366987025888958,4.726187739714954,0.2163455766428441,170,0.7411764705882353,8.92775154132642,0.8117647058823529,16.96300642263869,0.8411764705882353,21.771783038961388,0.9058823529411765,25.942679601631976,4.32762218480598,prefix_group10_base_cyclic_xproc_pca8_matern12,True,True,8,matern,False,0.5,0,1,0,10,-92.26835713243146,file_key_prefix_group10,30
-0.0536893667173024,10.395140256158351,5.276053322070362,0.1653171663931332,170,0.7705882352941177,10.362836428779914,0.8,19.68971247513358,0.8176470588235294,25.27147236919198,0.8294117647058824,30.112816647226634,4.569862587647821,prefix_group10_base_cyclic_xproc_pca8_matern32,True,True,8,matern,False,1.5,0,1,0,10,-89.96823502612658,file_key_prefix_group10,30
-0.12862833594541123,10.7584456338448,5.51262017360565,0.15052658438571398,170,0.7705882352941177,10.785640809803617,0.8,20.493053988125464,0.8176470588235294,26.30255003851999,0.8235294117647058,31.341421468977146,4.679804122840021,prefix_group10_base_cyclic_xproc_pca8_matern52,True,True,8,matern,False,2.5,0,1,0,10,-88.25981146441052,file_key_prefix_group10,30
-0.22796170299085694,11.221901850823603,6.0595632117368,0.11029595826542304,170,0.7705882352941177,11.734215185343745,0.8,22.295374891675948,0.8058823529411765,28.61580387460396,0.8352941176470589,34.09783342657285,4.74528172010421,prefix_group10_base_cyclic_xproc_pca8_rbf_iso,True,True,8,rbf,False,,0,1,0,10,-85.79307822597379,file_key_prefix_group10,30
-1.1409069951393036,14.817432424509592,9.188283748243101,0.08597292717411827,170,0.4470588235294118,7.339705531024016,0.6647058823529411,13.945669465230125,0.7,17.899072980650853,0.7352941176470589,21.328060943482768,6.644828101713598,prefix_group10_base_cyclic_xproc_pca8_linear,True,True,8,linear,False,,0,0,0,0,-147.84131925444404,file_key_prefix_group10,30
