angle_view,angle_bin,model,method_type,kernel_family,n,y_mean,y_std,R2_within_bin,RMSE,MAE,bias_y_minus_pred,coverage_95,mean_pred_std,rank_RMSE_within_angle_bin,rank_MAE_within_angle_bin,SSE,SSE_share_within_view_model
C6_to_H6_direction,"[-30,-10)",base_cyclic_xproc_pca8_matern12,GPR,matern,24,46.0975,7.647964349789569,0.7188817348438137,3.9696177057350717,1.2576450399637296,-1.145740354844,0.9583333333333334,4.870909214205851,5.0,5.0,378.188753512449,0.2966879237506953
C6_to_H6_direction,"[-10,10)",base_cyclic_xproc_pca8_matern12,GPR,matern,17,45.79352941176471,4.3814751242824475,0.7156918040042675,2.266473109770256,1.2238145635104312,1.163297723973886,1.0,4.9240054210523,7.0,7.0,87.32730607429814,0.0685080052891423
C6_to_H6_direction,"[10,30)",base_cyclic_xproc_pca8_rbf_ard,GPR,rbf,36,47.94027777777778,2.720520418818125,0.7874421985757829,1.2367254166152202,0.6644377919500855,0.43978100785385504,0.9722222222222222,2.292007730040785,5.0,6.0,55.061631219675235,0.02480513043115806
C6_to_H6_direction,"[30,50)",base_cyclic_xproc_pca8_rbf_ard,GPR,rbf,51,42.49058823529412,9.025548052448606,0.8761670517655449,3.144789662990377,1.311594482616061,-0.0019415481113010402,0.9215686274509803,2.466935339494879,6.0,7.0,504.37480324700755,0.22721961742864433
C6_to_H6_direction,"[50,70]",base_cyclic_xproc_pca8_rbf_ard,GPR,rbf,42,38.46190476190476,15.117698114573907,0.9283777553826031,3.997393625622796,1.5694438122395276,-0.5378529825725862,0.6190476190476191,1.2838393096615164,3.0,2.0,671.12454352313,0.3023399683025381
C6_to_H6_direction,"[-30,-10)",base_cyclic_xproc_pca8_rbf_ard,GPR,rbf,24,46.0975,7.647964349789569,0.27910088924145493,6.35684170411219,2.0532372326530415,-1.7368565406892638,1.0,1.832574354494466,8.0,6.0,969.8264748273593,0.4369044590725216
C6_to_H6_direction,"[-10,10)",base_cyclic_xproc_pca8_rbf_ard,GPR,rbf,17,45.79352941176471,4.3814751242824475,0.9369039536725063,1.0677189589113023,0.5285240588827724,0.1903268737593084,1.0,2.435487110352007,1.0,1.0,19.3804041787168,0.008730824765137904
C6_to_H6_direction,"[10,30)",base_cyclic_xproc_pca8_linear,GPR,linear,36,47.94027777777778,2.720520418818125,-0.4068211153675976,3.1816631699057245,2.2430348365931163,-0.513065823105902,1.0,5.303602579322,8.0,8.0,364.4272989624435,0.06192871693347753
C6_to_H6_direction,"[30,50)",base_cyclic_xproc_pca8_linear,GPR,linear,51,42.49058823529412,9.025548052448606,0.41658398346147063,6.825943209321047,4.297726034951792,0.8838111323085673,0.9215686274509803,5.389874515792897,8.0,8.0,2376.268535540682,0.40380965398147567
C6_to_H6_direction,"[50,70]",base_cyclic_xproc_pca8_linear,GPR,linear,42,38.46190476190476,15.117698114573907,0.7976879155596,6.718369166992977,4.1869513428011755,-0.9127460733847906,0.8809523809523809,5.350479932890214,8.0,8.0,1895.7323390880802,0.3221500467810009
