model,x,y,pred_mean,pred_std,lower_95,upper_95,lower_confidence_bound
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,0.8689655172413793,0.47026376072629067,0.0009396600957682566,0.46842206078087545,0.4721054606717059,0.46842206078087545
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,0.9310344827586207,0.47039602124122093,0.001691077803514956,0.4670815696512765,0.47371047283116535,0.4670815696512765
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,0.993103448275862,0.4705634293226925,0.0018101511548597687,0.4670155982525938,0.4741112603927912,0.4670155982525938
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,1.0551724137931033,0.47075070671660035,0.001953111659827136,0.46692267820555394,0.47457873522764676,0.46692267820555394
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,1.1172413793103448,0.47095260985909126,0.0021197164172151706,0.46679804202391123,0.4751071776942713,0.46679804202391123
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,1.1793103448275861,0.47106314811311567,0.0037763015020345126,0.46366173317436354,0.4784645630518678,0.46366173317436354
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,1.2413793103448276,0.4712683861536515,0.0038850035339372917,0.46365391914732357,0.47888285315997947,0.46365391914732357
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,1.303448275862069,0.47146923622620307,0.004018558657039424,0.46359300598864417,0.47934546646376197,0.46359300598864417
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,1.3655172413793104,0.471660700159761,0.004165839059355599,0.46349580563803383,0.4798255946814882,0.46349580563803383
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,1.4275862068965517,0.4716655162157507,0.005387795971643588,0.4611056301552793,0.4822254022762221,0.4611056301552793
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,1.489655172413793,0.4718089583966008,0.005527245696466448,0.4609757558978226,0.48264216089537904,0.4609757558978226
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,1.5517241379310345,0.47191221778053577,0.005742740682396311,0.460656652870486,0.4831677826905855,0.460656652870486
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,1.6137931034482758,0.47194429148412087,0.006127067903154503,0.4599354590631067,0.48395312390513506,0.4599354590631067
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,1.6758620689655173,0.47199789762455363,0.006288779804432099,0.4596721157011639,0.48432367954794336,0.4596721157011639
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,1.7379310344827585,0.47201711130115054,0.006459002339617745,0.4593576993394398,0.48467652326286126,0.4593576993394398
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,1.8,0.4717163083620615,0.007803903462769244,0.45642093863620636,0.4870116780879167,0.45642093863620636
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,0.0,0.47090718316611957,0.00013912265287871682,0.47063450777704363,0.4711798585551955,0.47063450777704363
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,0.06206896551724138,0.470762877654999,0.00013688275793265675,0.4704945923793465,0.47103116293065156,0.4704945923793465
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,0.12413793103448276,0.47061794097934434,0.00013703009201008698,0.47034936693420637,0.4708865150244823,0.47034936693420637
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,0.18620689655172412,0.47047690673432074,0.00013955599867928575,0.4702033820030828,0.47075043146555867,0.4702033820030828
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,0.2482758620689655,0.47034449877729956,0.00014629103901341067,0.47005777360957235,0.47063122394502677,0.47005777360957235
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,0.3103448275862069,0.47022545927922005,0.00015944794920058693,0.46991294704137815,0.47053797151706195,0.46991294704137815
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,0.37241379310344824,0.47012436589743317,0.00018087545005986315,0.4697698565296284,0.47047887526523796,0.4697698565296284
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,0.43448275862068964,0.4700454453247404,0.00021203725213659629,0.4696298599471718,0.470461030702309,0.4696298599471718
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,0.496551724137931,0.46999239103935275,0.0002543536790342643,0.46949386698911033,0.4704909150895952,0.46949386698911033
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,0.5586206896551724,0.4699681933371003,0.00030942083406832756,0.46936173964626005,0.4705746470279406,0.46936173964626005
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,0.6206896551724138,0.46997498962081147,0.00037895762380413023,0.46923224632648847,0.47071773291513447,0.46923224632648847
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,0.6827586206896552,0.47001394241162797,0.0004646135296492179,0.46910331662678545,0.4709245681964705,0.46910331662678545
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,0.7448275862068965,0.4700851516212281,0.0005677890296342897,0.46897230557232794,0.47119799767012827,0.46897230557232794
dist_auto_full_xmat_rbf_ard_original,0.18620689655172412,0.8068965517241379,0.470187606295265,0.0006895301438461021,0.4688361520470719,0.4715390605434581,0.4688361520470719
