model,tag,x,y,pred_mean,pred_std,lower_95,upper_95
dist_auto_full_xmat_rbf_ard_original,a,0.0,0.465724,0.4696909200740422,0.000986980683326564,0.46775647348128535,0.471625366666799
dist_auto_full_xmat_rbf_ard_original,a,0.2,0.466861,0.4699333086163228,0.0008292071681676568,0.46830809243099175,0.4715585248016539
dist_auto_full_xmat_rbf_ard_original,a,0.2,0.466057,0.46931758734921186,0.0008264146470771167,0.46769784440464435,0.4709373302937794
dist_auto_full_xmat_rbf_ard_original,a,0.4,0.468116,0.47057189725997395,0.0007673537079702698,0.46906791162894895,0.47207588289099894
dist_auto_full_xmat_rbf_ard_original,a,0.4,0.467146,0.46963688621262945,0.0007612921509248193,0.46814478101510376,0.47112899141015513
dist_auto_full_xmat_rbf_ard_original,a,0.4,0.465839,0.46868073195416016,0.0007930416004669784,0.4671263989790029,0.47023506492931744
dist_auto_full_xmat_rbf_ard_original,a,0.6,0.469295,0.4713038507274647,0.0011359934284952485,0.46907734452093985,0.4735303569339896
dist_auto_full_xmat_rbf_ard_original,a,0.6,0.468236,0.46952107934365306,0.001082224255522997,0.4673999587796323,0.4716421999076738
dist_auto_full_xmat_rbf_ard_original,a,0.6,0.467101,0.46872907985952506,0.0007588423451616127,0.4672417761930644,0.4702163835259857
dist_auto_full_xmat_rbf_ard_original,a,0.6,0.466217,0.4675747400074222,0.0007953520235311875,0.46601587868627004,0.4691336013285744
dist_auto_full_xmat_rbf_ard_original,a,0.8,0.470466,0.4714141153876322,0.0010180079798531385,0.4694188564111457,0.47340937436411873
dist_auto_full_xmat_rbf_ard_original,a,0.8,0.469381,0.46969843821228763,0.0009886096355887868,0.46776079893176437,0.4716360774928109
dist_auto_full_xmat_rbf_ard_original,a,0.8,0.468414,0.4682475343835298,0.0009831125881744095,0.46632066911796,0.4701743996490996
dist_auto_full_xmat_rbf_ard_original,a,0.8,0.467748,0.4673405542642121,0.0009867174538603053,0.46540662359172885,0.4692744849366954
dist_auto_full_xmat_rbf_ard_original,a,0.8,0.467487,0.46658519716373703,0.0008108777602962975,0.4649959059576918,0.46817448836978226
dist_auto_full_xmat_rbf_ard_original,a,1.0,0.471703,0.4722149693065848,0.000967717152229203,0.4703182785409939,0.4741116600721757
dist_auto_full_xmat_rbf_ard_original,a,1.0,0.470628,0.47038985772575576,0.00094753160484927,0.4685327299060377,0.4722469855454738
dist_auto_full_xmat_rbf_ard_original,a,1.0,0.469695,0.46878733951728907,0.00093829105777955,0.46694832283702514,0.470626356197553
dist_auto_full_xmat_rbf_ard_original,a,1.0,0.469032,0.4676548714670358,0.0009328828459535456,0.46582645468717165,0.4694832882469
dist_auto_full_xmat_rbf_ard_original,a,1.0,0.468706,0.46705767386479524,0.0009323108163145902,0.4652303782424215,0.46888496948716896
dist_auto_full_xmat_rbf_ard_original,a,1.0,0.468784,0.46689447722822897,0.0009399822481784437,0.4650521458756922,0.4687368085807657
dist_auto_full_xmat_rbf_ard_original,a,1.2,0.473035,0.47328886283441346,0.000941483441978505,0.4714435891960948,0.4751341364727321
dist_auto_full_xmat_rbf_ard_original,a,1.2,0.471969,0.47140090867293816,0.0009249751896114583,0.4695879906147066,0.47321382673116974
dist_auto_full_xmat_rbf_ard_original,a,1.2,0.470924,0.4696227659472748,0.0009142232862578338,0.4678309212323816,0.471414610662168
dist_auto_full_xmat_rbf_ard_original,a,1.2,0.470091,0.46813030997928184,0.0009050820715099424,0.46635638171606947,0.4699042382424942
dist_auto_full_xmat_rbf_ard_original,a,1.2,0.469594,0.46705006791661174,0.0008980430268863288,0.4652899359273472,0.4688101999058763
dist_auto_full_xmat_rbf_ard_original,a,1.2,0.469333,0.4664657183440516,0.0008950201044607501,0.4647115111738693,0.4682199255142339
dist_auto_full_xmat_rbf_ard_original,a,1.2,0.469293,0.4663427415785292,0.0009043474843858629,0.46457025307962346,0.4681152300774349
dist_auto_full_xmat_rbf_ard_original,a,1.4,0.474378,0.47454821816514203,0.0009254591302038158,0.4727343516007788,0.47636208472950525
dist_auto_full_xmat_rbf_ard_original,a,1.4,0.473376,0.4728357139301062,0.0009100141299709012,0.4710521190099407,0.4746193088502717
dist_auto_full_xmat_rbf_ard_original,a,1.4,0.472188,0.47096435737268466,0.0008984391208938735,0.46920344905343087,0.47272526569193846
dist_auto_full_xmat_rbf_ard_original,a,1.4,0.471078,0.4690979030456246,0.0008876543760210759,0.4673581324379039,0.4708376736533453
dist_auto_full_xmat_rbf_ard_original,a,1.4,0.470101,0.46751336303432567,0.0008777030427985611,0.4657930966813193,0.46923362938733204
dist_auto_full_xmat_rbf_ard_original,a,1.4,0.469424,0.4664661061922492,0.0008697493922296064,0.4647614287079036,0.4681707836765948
dist_auto_full_xmat_rbf_ard_original,a,1.4,0.46911,0.46600399846123836,0.0008674120764242157,0.4643039020316918,0.4677040948907849
dist_auto_full_xmat_rbf_ard_original,a,1.4,0.469337,0.46586896405168343,0.0008803700113041348,0.4641434705364582,0.46759445756690865
dist_auto_full_xmat_rbf_ard_original,a,1.6,0.475716,0.47603727498158915,0.0009158422599467408,0.47424225713657375,0.47783229282660455
dist_auto_full_xmat_rbf_ard_original,a,1.6,0.474912,0.47468833533735705,0.0008997098319546002,0.47292493647018946,0.47645173420452464
dist_auto_full_xmat_rbf_ard_original,a,1.6,0.473613,0.472801839026151,0.000886878268628271,0.4710635895609684,0.47454008849133367
dist_auto_full_xmat_rbf_ard_original,a,1.6,0.471954,0.4705595908936031,0.0008746891174817603,0.4688452317256697,0.4722739500615365
dist_auto_full_xmat_rbf_ard_original,a,1.6,0.470301,0.4684970123354113,0.0008626392615873485,0.4668062704510499,0.4701877542197727
dist_auto_full_xmat_rbf_ard_original,a,1.6,0.469216,0.4670124990325495,0.0008509892734778191,0.46534459070530304,0.46868040735979594
dist_auto_full_xmat_rbf_ard_original,a,1.6,0.468893,0.4662333593495244,0.0008416261325463371,0.4645838024412859,0.46788291625776296
