R2,RMSE,MAE,corr2,n,coverage_50,width_50,coverage_80,width_80,coverage_90,width_90,coverage_95,width_95,NLPD,model,test_tag,kernel
0.5224126129021949,0.0018100355873010578,0.0014485025869105767,0.7431382749524129,55,0.2545454545454545,0.0015540700498147474,0.6181818181818182,0.002952781572628907,0.7636363636363637,0.003789854118956321,0.8363636363636363,0.00451588971693608,-4.670726305819314,dist_auto_full_matern32,a,"7.55**2 * Matern(length_scale=116, nu=1.5) + WhiteKernel(noise_level=1e-08)"
-0.6542660010172172,0.01693353178679687,0.012181411483351393,0.41083115039972706,55,0.5818181818181818,0.022365851839095976,0.8181818181818182,0.04249581617926647,0.8727272727272727,0.05454278957790153,0.9090909090909091,0.06499174238814356,-2.649667542790281,dist_auto_full_matern32,b,"6.87**2 * Matern(length_scale=120, nu=1.5) + WhiteKernel(noise_level=1e-08)"
0.9783009028923356,0.0003648209866666273,0.00029616340316863563,0.9801097746256074,55,0.43636363636363634,0.00044832423127862494,0.7272727272727273,0.0008518300245477018,0.8727272727272727,0.0010933120001519637,0.9272727272727272,0.0013027616008208613,-6.426259185412278,dist_auto_full_matern32,10,"7.1**2 * Matern(length_scale=101, nu=1.5) + WhiteKernel(noise_level=1e-08)"
0.9936093969035722,0.00017750917322606024,0.00014258043149246926,0.9951485886526985,55,0.5818181818181818,0.0003954392394853104,0.9090909090909091,0.0007513468904350886,0.9636363636363636,0.0009643432937524316,1.0,0.0011490859086291563,-7.089926949903094,dist_auto_full_matern32,15,"7.5**2 * Matern(length_scale=102, nu=1.5) + WhiteKernel(noise_level=1e-08)"
0.9955341968972149,0.00013810032735486158,0.00011466203034082856,0.9965370219581096,55,0.7090909090909091,0.00036475045604064405,1.0,0.0006930372445779978,1.0,0.0008895036735194883,1.0,0.0010599090008060071,-7.195411432659917,dist_auto_full_matern32,20,"6.76**2 * Matern(length_scale=95.1, nu=1.5) + WhiteKernel(noise_level=1e-08)"
0.9841670090552388,0.0002534919722274675,0.00021687255071156148,0.9909115861418392,55,0.7454545454545455,0.0006432059970477098,1.0,0.0012221114586908615,1.0,0.0015685630757373205,1.0,0.0018690581858170551,-6.60666158094055,dist_auto_full_matern32,25,"6.94**2 * Matern(length_scale=99, nu=1.5) + WhiteKernel(noise_level=1e-08)"
-0.04044453613358567,0.006955437457378787,0.0024000320809959104,0.049830977283532536,330,0.5515151515151515,0.004295273635460503,0.8454545454545455,0.008161153895024502,0.9121212121212121,0.010474727623336512,0.9454545454545454,0.01248140780019212,-5.773108832920905,dist_auto_full_matern32,ALL_OOF,per-fold
