file_key,fold,y,pred_mean,pred_std,residual,lower_95,upper_95
0-0-2-10-0,9,40.74,35.20199273193745,9.58390054437816,5.53800726806255,16.41789283354244,53.986092630332465
0-0-2-13-1,4,41.08,42.07039532010527,4.18304531525963,-0.9903953201052715,33.8717771564974,50.26901348371314
0-0-2-13-2,9,43.73,41.27637412388085,3.3938810878019843,2.4536258761191476,34.62448942397734,47.92825882378436
0-0-2-13-3,8,42.65,38.31443742119271,4.958019597368263,4.335562578807291,28.596897575707132,48.03197726667828
0-0-2-13-4,7,39.08,31.159460036150275,5.34352889378613,7.920539963849723,20.686335853980303,41.63258421832025
0-0-2-13-5,8,33.16,30.25244475474701,4.442914269532445,2.9075552452529863,21.544492800064333,38.96039670942969
0-0-2-13-6,7,25.09,22.449123075537525,4.555699685126525,2.640876924462475,13.520115768309072,31.378130382765978
0-0-2-13-7,6,16.42,20.691192392956587,4.840039077982873,-4.271192392956586,11.204890116343707,30.17749466956947
0-0-2-13-8,10,9.54,8.049529665844268,3.421176658286523,1.4904703341557308,1.3441466308535874,14.75491270083495
0-0-2-13-9,4,5.23,8.76597705782045,4.4122226889152225,-3.5359770578204497,0.11817949577613973,17.41377461986476
0-0-2-16-11,4,11.68,16.895240600927707,2.2394335155996026,-5.215240600927707,12.506031564580567,21.284449637274847
0-0-2-16-12,3,14.77,10.117779757898994,1.696521640189609,4.652220242101006,6.79265844413454,13.442901071663448
0-0-2-16-14,8,4.6,18.389042032683232,4.790111541053816,-13.789042032683232,9.000595930288096,27.777488135078368
0-0-2-3-0,2,18.83,26.09503036474664,6.9099585416854445,-7.265030364746643,12.551760488378257,39.638300241115026
0-0-2-3-1,7,24.7,37.24684642892307,6.937223807115907,-12.546846428923072,23.650137614282055,50.84355524356408
0-0-2-6-2,10,43.28,42.490605352262165,7.0535934446982145,0.7893946477378364,28.665816239065848,56.31539446545848
0-0-2-6-3,8,42.98,37.95624951524365,6.393467753800525,5.0237504847563486,25.42528298147642,50.487216049010875
0-0-2-6-4,7,42.61,38.93661479297372,6.004094624077232,3.6733852070262785,27.16880557001179,50.70442401593565
0-0-2-6-5,10,42.03,39.567351011851386,4.776055577088255,2.462648988148615,30.206454092596744,48.92824793110603
0-0-2-6-6,5,41.1,40.832184106980186,2.2136138876951663,0.2678158930198151,36.49358061141997,45.1707876025404
0-0-2-6-7,9,39.86,39.19059012590211,2.653802989548767,0.6694098740978873,33.9892318443218,44.391948407482424
0-0-2-6-8,4,38.45,38.57264060342832,2.8330504543058352,-0.12264060342831584,33.01996374660404,44.125317460252596
0-0-2-6-9,5,37.02,38.49276195158227,3.720480379567211,-1.4727619515822639,31.200754402442623,45.78476950072191
0-0-2-9-12,7,43.0,39.55958906793739,5.767097206187642,3.440410932062612,28.256286248468044,50.86289188740673
0-0-2-9-13,6,42.23,41.64940610564886,4.5785801904676795,0.5805938943511393,32.675553832003665,50.62325837929405
0-0-2-9-14,3,42.05,42.218987570563186,2.465693495461843,-0.16898757056318914,37.386317122543296,47.051658018583076
0-0-2-9-15,9,42.34,42.567395899985605,2.6317016217585962,-0.22739589998560206,37.4093555032831,47.72543629668811
0-0-2-9-16,5,42.9,43.29818732224306,2.1594641720966443,-0.39818732224306075,39.06571531902903,47.53065932545709
0-0-2-9-17,2,43.48,42.64344158170503,2.2140088949056347,0.8365584182949704,38.30406388623866,46.982819277171394
0-0-2-9-18,1,43.93,42.248445378201794,3.677354889401722,1.681554621798206,35.04096223660215,49.45592851980144
0-0-3-1-0,5,46.53,45.510504042176066,9.048379705590385,1.0194959578239349,27.776005700775773,63.24500238357636
0-0-3-1-1,6,47.25,46.92331008696224,6.467070996648974,0.32668991303776096,34.2480838480667,59.59853632585778
0-0-3-1-2,3,47.56,48.1174106026294,3.4931690296494664,-0.5574106026293961,41.27092511260572,54.96389609265308
0-0-3-1-3,9,47.62,47.852885270744544,3.8249932004615026,-0.23288527074454635,40.356036356729405,55.34973418475968
0-0-3-1-4,4,47.52,47.731224111290175,2.578417254686526,-0.21122411129017138,42.677619154987944,52.784829067592405
0-0-3-1-5,5,47.35,47.59533055638,3.8422754918322615,-0.24533055637999723,40.06460897370784,55.126052139052156
0-0-3-1-6,2,47.15,47.2204394117789,2.6728508658274626,-0.07043941177889934,41.981747978710374,52.45913084484742
0-0-3-1-7,9,46.93,46.881471581461845,3.9414967397894722,0.04852841853815448,39.15627992629244,54.60666323663125
0-0-3-1-8,2,46.71,46.742165806835565,3.6920977197836327,-0.03216580683556458,39.505787248657185,53.978544365013946
0-0-3-11-10,1,44.51,44.54558476264997,2.6022118978618733,-0.03558476264997523,39.44534316269908,49.645826362600864
0-0-3-11-11,9,43.68,44.897220952066185,2.1384659423367025,-1.2172209520661852,40.70590472292074,49.08853718121163
0-0-3-11-12,4,43.11,43.12846947260421,2.485207894254151,-0.018469472604209614,38.257551505771445,47.99938743943697
0-0-3-11-13,3,42.95,44.08741029071069,3.0667468557346957,-1.1374102907106902,38.07669690376924,50.09812367765215
0-0-3-11-14,7,43.3,43.70632458143842,4.3390270279146215,-0.406324581438426,35.201987878779896,52.21066128409695
0-0-3-11-15,10,44.14,45.103876617042836,2.395602845118971,-0.9638766170428354,40.40858131934797,49.799171914737705
0-0-3-11-16,8,45.38,44.12074980392277,3.47412099037125,1.2592501960772324,37.311597784860496,50.929901822985045
0-0-3-11-8,3,46.3,45.44945234095178,2.0597821631246123,0.8505476590482175,41.41235348522953,49.48655119667403
0-0-3-11-9,8,45.43,45.23556820700866,3.22136591707454,0.19443179299133817,38.92180702851772,51.549329385499604
0-0-3-14-17,3,39.98,44.08794683263462,2.0304363560096523,-4.1079468326346245,40.108364701954955,48.06752896331429
0-0-3-14-18,9,43.62,40.09183740469699,2.260301262985542,3.5281625953030087,35.66172833503493,44.52194647435905
0-0-3-15-3,6,45.86,43.612399750163,5.184548922813627,2.2476002498369994,33.45087058536236,53.77392891496364
0-0-3-15-4,8,45.28,44.53069566571731,2.5814953885286367,0.7493043342826908,39.47105767794495,49.59033365348967
0-0-3-15-5,7,44.18,44.31580267964686,3.2420556641010383,-0.13580267964685788,37.96149034213474,50.67011501715898
0-0-3-15-6,5,42.31,39.82265573569775,2.7724092777389293,2.4873442643022514,34.388833400924746,45.256478070470756
0-0-3-18-10,6,17.54,12.977748647585717,1.1150682086654433,4.5622513524142825,10.792255118295854,15.16324217687558
0-0-3-18-11,4,11.15,16.50447306660579,1.489040768115169,-5.35447306660579,13.5860067895882,19.42293934362338
0-0-3-18-12,7,6.73,7.3774101605805456,0.6260339487819225,-0.6474101605805451,6.150406167868585,8.604414153292506
0-0-3-18-13,6,3.9,2.503636353057722,0.6829549741777933,1.396363646942278,1.1650692006067644,3.8422035055086794
0-0-3-18-14,1,1.89,14.600587168166182,2.638244127709291,-12.710587168166182,9.429723695431681,19.77145064090068
0-0-3-18-7,2,39.07,26.691295257977387,2.165769750522486,12.378704742022613,22.446464548147016,30.936125967807758
0-0-3-18-9,1,25.3,19.818429596835824,2.622559254723918,5.481570403164177,14.67830791025474,24.95855128341691
0-0-3-4-10,1,46.18,46.230382668289124,3.4675563254299138,-0.05038266828912441,39.434097156082444,53.026668180495804
0-0-3-4-11,1,45.82,45.84733015870182,2.9732470893757794,-0.027330158701822427,40.019872946386755,51.67478737101689
0-0-3-4-12,10,45.51,45.618972988323385,2.2994453328537077,-0.1089729883233872,41.1121429515114,50.12580302513537
0-0-3-4-13,4,45.24,45.13935187844751,3.1332980887305726,0.10064812155248859,38.998200471707406,51.28050328518762
0-0-3-4-14,8,45.02,45.11354313555796,3.3847525373483047,-0.09354313555795812,38.47955006577472,51.747536205341206
0-0-3-4-15,3,44.83,44.931817931522176,2.4700316432992193,-0.10181793152217722,40.09064486998142,49.77299099306293
0-0-3-4-16,4,44.69,44.66153042023494,2.6066671584288184,0.028469579765058484,39.552556670031095,49.770504170438784
0-0-3-4-17,2,44.58,44.598108847450455,2.293262018491037,-0.018108847450456267,40.10339788409439,49.09281981080652
0-0-3-4-9,5,46.59,43.322424069059835,17.083727837167544,3.2675759309401684,9.838932786527096,76.80591535159257
0-0-3-7-18,6,44.66,44.41297020784495,7.040120112631064,0.24702979215504683,30.614588340251995,58.2113520754379
0-0-3-8-0,3,49.99,51.54611120114476,7.462098440361768,-1.556111201144759,36.920667008943184,66.17155539334634
0-0-3-8-1,10,50.26,49.5213115291823,4.209313314525637,0.7386884708176993,41.27120903306713,57.77141402529747
0-0-3-8-2,1,50.33,48.043032867512345,3.2902675058063218,2.2869671324876535,41.59422705662952,54.49183867839517
0-0-3-8-3,6,50.27,49.531122812579994,5.062860627122932,0.7388771874200089,39.60809832467318,59.45414730048681
0-0-3-8-4,1,50.07,49.20530330715759,3.01538600629158,0.8646966928424078,43.29525533534003,55.115351278975155
0-0-3-8-5,6,49.72,49.0358779756973,4.792186371491591,0.6841220243027024,39.64336528037009,58.4283906710245
0-0-3-8-6,7,49.25,48.664939298886644,4.607452127687822,0.5850607011133562,39.63449906812607,57.69537952964722
0-0-3-8-7,2,48.68,48.46983248824473,2.715866985541881,0.21016751175527304,43.14683100978127,53.79283396670818
0-0-4-10-0,7,49.14,48.476907295466404,5.6570835417428675,0.6630927045335966,37.38922729611609,59.56458729481672
0-0-4-10-1,2,49.17,48.85184590557931,1.959411239431962,0.31815409442069154,45.011470445389676,52.692221365768944
0-0-4-10-2,10,49.17,48.9823937105977,2.226999908103856,0.18760628940230362,44.61755409714013,53.34723332405527
0-0-4-10-3,7,49.13,48.83249103699579,4.411106935648715,0.29750896300421203,40.18688031116947,57.478101762822114
0-0-4-10-4,8,49.04,49.04452721965538,4.972442497523239,-0.004527219655379611,39.29871900931343,58.79033542999733
0-0-4-13-10,9,46.25,46.054935242438994,1.969765421858111,0.19506475756100627,42.19426595760475,49.91560452727324
0-0-4-13-12,8,45.73,46.291138681077676,3.2812734304344193,-0.5611386810776793,39.85996093399802,52.722316428157335
0-0-4-13-13,3,45.61,45.48409450794476,1.9897314876183372,0.1259054920552387,41.58429245330751,49.38389656258201
0-0-4-13-5,5,46.98,46.92574871448763,2.7874445769061764,0.05425128551236469,41.462457734850034,52.38903969412523
0-0-4-13-6,9,46.95,46.785800886853906,2.03726078213987,0.16419911314609692,42.79284312674386,50.77875864696395
0-0-4-13-7,4,46.89,46.76215424969229,1.6008488058048458,0.1278457503077135,43.624548245620836,49.89976025376374
0-0-4-13-8,1,46.75,46.79295718278847,2.721694083052011,-0.04295718278847005,41.45853480307076,52.12737956250618
0-0-4-13-9,2,46.53,46.32000318198653,1.9081043963028566,0.20999681801347236,42.580187286490386,50.05981907748267
0-0-4-16-14,7,42.82,44.06717205426905,4.136079964455295,-1.2471720542690505,35.960604286758965,52.17373982177914
0-0-4-16-15,1,43.15,44.56449898350591,2.6639921252357404,-1.414498983505915,39.34317036294554,49.785827604066284
0-0-4-16-16,5,43.85,44.70956581688367,1.8389397410863046,-0.8595658168836664,41.1053101546151,48.31382147915224
0-0-4-16-17,1,44.82,44.562050498760016,2.7995737221901074,0.2579495012399846,39.074986831202665,50.049114166317366
0-0-4-16-18,3,45.89,43.21775805783667,1.4656338335184995,2.672241942163332,40.345168529617034,46.0903475860563
0-0-4-17-0,3,47.67,48.762661276133414,1.4464384497416074,-1.0926612761334127,45.92769400878591,51.597628543480916
0-0-4-17-1,4,47.61,47.54733845628695,1.779356312642762,0.06266154371304822,44.059864167843145,51.03481274473076
0-0-4-17-2,1,47.46,47.42953637391726,2.6727758435519746,0.030463626082742223,42.190991981806725,52.66808076602779
0-0-4-17-3,8,47.28,46.94007943615577,2.876439333641328,0.3399205638442311,41.302361938504376,52.577796933807164
0-0-4-2-16,3,47.15,46.917325833456864,4.992039848173599,0.23267416654313422,37.13310752164781,56.70154414526592
0-0-4-2-17,2,47.11,47.294383337824236,2.726760159087245,-0.18438333782423655,41.95003163153453,52.63873504411394
0-0-4-2-18,4,47.07,45.73417671289795,10.1757339209288,1.335823287102052,25.79010471161495,65.67824871418094
0-0-4-3-0,2,50.6,50.857266694014065,4.299109244104108,-0.25726669401406355,42.4311674099668,59.28336597806133
0-0-4-3-1,10,50.67,50.79932273435699,2.471158733655693,-0.1293227343569896,45.95594061631022,55.64270485240376
0-0-4-3-2,9,50.52,50.84701247486628,3.6782919702000427,-0.3270124748662795,43.63769268865132,58.056332261081245
0-0-4-3-3,9,50.21,50.501575090224954,4.314900159556094,-0.29157509022495276,42.04452618060888,58.95862399984103
0-0-4-3-4,6,49.81,49.6376515454544,5.38267225593461,0.17234845454559888,39.087807783239604,60.1874953076692
0-0-4-3-5,3,49.35,49.37925967209591,4.91064912161002,-0.02925967209591107,39.75456425302702,59.003955091164805
0-0-4-6-10,3,47.95,48.0427683082997,2.219654548660039,-0.0927683082996964,43.69232533480552,52.39321128179388
0-0-4-6-11,5,47.67,47.763744260939816,2.039417572577968,-0.0937442609398147,43.766559269248894,51.76092925263074
0-0-4-6-12,6,47.45,47.57635142053213,3.7999231481873297,-0.12635142053212434,40.1286389060649,55.024063934999354
0-0-4-6-13,5,47.28,47.3211318563005,2.8460275058388853,-0.04113185630049543,41.74302044584592,52.89924326675507
0-0-4-6-14,1,47.14,47.30267985724391,3.726946900975475,-0.16267985724390854,39.99799815903881,54.60736155544901
0-0-4-6-6,5,49.76,49.63781494209877,2.7920500137251034,0.12218505790122691,44.165497472163004,55.11013241203454
0-0-4-6-7,7,49.2,49.32195303622157,4.367262730040959,-0.12195303622156928,40.76227537431722,57.881630698125925
0-0-4-6-8,7,48.71,48.88523076680427,4.886379464651266,-0.17523076680426897,39.30810300129168,58.46235853231686
0-0-4-6-9,1,48.29,48.34706428345675,2.7546715008088034,-0.05706428345675363,42.9480073526326,53.746121214280905
0-0-4-9-15,8,46.82,47.02529063764532,2.974926518739784,-0.2052906376453194,41.19454180426222,52.85603947102842
0-0-4-9-16,2,46.8,47.00052292006201,1.919607437843001,-0.20052292006201355,43.23816147743452,50.762884362689505
0-0-4-9-17,6,46.82,46.895748185925214,3.345184886441158,-0.07574818592521382,40.339306286872834,53.452190084977595
0-0-4-9-18,1,46.88,46.452367826715395,3.135342128612429,0.4276321732846071,40.30721017542388,52.59752547800691
